id;Beheizt;Addresse;Ortsteil;Ort;PLZ;Gebäudetyp;Tabula-Klasse;Baualtersklasse;Primärenergieträger;Spezifischer Wärmebedarf (kWh/m²a);Wärmebedarf (kWh/Jahr);Raumwärmebedarf (kWh/Jahr);Strombedarf (kWh/Jahr);CO₂ Emission Wärme (t/Jahr);Heizungsanlagenalter (Jahr);Heizleistung (kW);Holzverbrauch (kWh/Jahr);Holzpellets (kWh/Jahr);Holzhackschnitzel (kWh/Jahr);Gasverbrauch (kWh/Jahr);Ölverbrauch (kWh/Jahr);Bezug von Wärmenetz (kWh/Jahr);Strombedarf Heizen (kWh/Jahr);Solarthermie Potenzial (kWh/Jahr);Geothermiepotenzial (kWh/Jahr);Primäres Heizsystem;Sanierungspotenzial Klasse;Wärmebedarfsreduktion;Endenergiebedarf (kWh/Jahr);Vorlauftemperatur für Raumheizung;Anzahl der möglichen Bohrlöcher;Abwärmepotenzial (kWh/Jahr);Temperaturbereich (Abwärme) (°C);PV-Potenzial (kWh/Jahr);Eigentum nach Verwaltungsebene;Landnutzung;Wirtschaftszweig;Bewohner;Anzahl der Wohnungen;Anzahl der Wohnungen Kategorie;Subtyp Wohnen;Industriename;Wärmebedarfstyp (ohne Prozesswärme);Elektroheizungstyp;Holzofen vorhanden;Kältebedarf (kWh/Jahr);BHKW vorhanden;Leistung BHKW (kW);Ist Abwärmequelle;Datenquelle Abwärme;Aufwand zur Bereitstellung von Abwärme;Anschluss an Wärmenetz;Interesse an Wärmenetz;Aufwand zum Anschluss an Wärmenetz;Ist Wärmequelle;Ist direkter möglicher Wärmenetz-Anschlussnehmer;Ökonomischer Sektor;Warmwasserbedarf (kWh/Jahr);Prozesswärmebedarf (kWh/Jahr);Heizlast (kW);GEG-Effizienzklasse;Datenquelle
243687787;True;Kirchstraße 22a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2010 - 2015);2011 - 2019;Stromnetz;86;20237,120377969983;16371,830385777717;4940,0;5,261651298272195;;;;;;;;;20237,120377969983;12079,0;0,0;Elektroheizung;Mittel;10130,167326929897;20237,120377969983;35,0;0;;;13287,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Nachtspeicherheizung;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3865,2899921922667;0,0;11,242844654427769;C;greenventory
243687788;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1860 - 1918);Vor 1919;Heizöl;184;14345,391137613293;11605,421430329154;2050,0;4,654282457981202;;;;;;;15939,323486236992;;;11129,0;14679,244774741044;Ölkessel;Mittel;8349,000503033425;15939,323486236992;90,0;1;;;12242,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;2739,969707284139;0,0;7,969661743118496;G;greenventory
243687789;True;Kirchstraße 22;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1919 - 1948);1919 - 1948;Holzpellets;133;49881,50484224598;40354,137417377;8645,0;1,0563142201887383;;;;58684,1233438188;;;;;;21209,0;11030,306651922394;Pelletheizung;Mittel;29248,443886461857;58684,1233438188;65,0;1;;;23330,0;;;Wohngebäude;7;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;9527,367424868982;0,0;27,7119471345811;E;greenventory
243687790;True;Hebelstraße 11;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;251;30391,39431612223;24586,638001742886;3440,0;9,860319044786323;;;;;;;33768,21590680248;;;6913,0;13059,078457139667;Ölkessel;Hoch;20739,31977223378;33768,21590680248;90,0;1;;;7605,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5804,756314379346;0,0;16,88410795340124;H;greenventory
243687791;True;Ortenaustraße 32;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Erdgasnetz;144;31497,196085212076;25481,23163293657;4940,0;8,296822383421718;;;;;;38411,21473806351;;;;12130,0;0,0;Gaskessel;Mittel;16005,435777549046;38411,21473806351;80,0;0;;;13343,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6015,964452275506;0,0;17,498442269562265;F;greenventory
243687792;True;Ortenaustraße 30;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Erdgasnetz;165;30196,150246849826;24428,68554970151;4050,0;7,954107869901906;;;;;;36824,57347176808;;;;10150,0;0,0;Gaskessel;Mittel;15915,008144672454;36824,57347176808;80,0;0;;;11165,0;;;Wohngebäude;3;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5767,464697148317;0,0;16,77563902602768;G;greenventory
243687793;True;Ortenaustraße 28;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1919 - 1948);1919 - 1948;Erdgasnetz;179;41490,29771132017;33565,65084845802;4940,0;10,929151592250193;;;;;;50597,924038195335;;;;13051,0;81879,10420118339;Gaskessel;Mittel;25689,212421965076;50597,924038195335;80,0;6;;;14356,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7924,646862862152;0,0;23,050165395177874;G;greenventory
243687794;True;Ortenaustraße 26;Elgersweier;Offenburg;77656;Handel, Instandhaltung, Reparatur;;Vor 1919;Erdgasnetz;20;2644,696938945638;2486,0151226088997;11313,0;0,6966518766003145;;;;;;3225,2401694459004;;;;12721,0;0,0;Gaskessel;Mittel;978,5378674098861;3225,2401694459004;35,0;0;;;13993,0;;;Einzelhandel (allgemein);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;5117,485212934686;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;132,2348469472819;26,44696938945638;1,4692760771920212;;greenventory
243687795;True;Ortenaustraße 24;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (nach 2015);2011 - 2019;Erdgasnetz;68;17794,346859674413;14395,626609476602;6175,0;4,687291367914235;;;;;;21700,422999602943;;;;9527,0;0,0;Gaskessel;Mittel;10104,385405375053;21700,422999602943;35,0;0;;;10479,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3398,720250197813;0,0;10,784452642226917;C;greenventory
243687796;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1009,0;0,0;;;;;;;;;;5383,0;0,0;;;0,0;0,0;;0;;;5921,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;3866,6675403099516;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687797;True;Kreuzwegstraße 1b;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;250;22758,228274924728;18411,406674414106;3440,0;5,994850374858221;;;;;;27753,936920639913;;;;8628,0;14679,244774741044;Gaskessel;Hoch;15530,388923050225;27753,936920639913;90,0;1;;;9491,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4346,821600510623;0,0;12,64346015273596;H;greenventory
243687798;True;Kreuzwegstraße 1c;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;252;22696,46887071835;18361,443316411147;3440,0;5,978582043994102;;;;;;27678,620574046767;;;;8605,0;11290,45312669044;Gaskessel;Hoch;15488,243833573391;27678,620574046767;90,0;1;;;9465,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4335,025554307204;0,0;12,609149372621305;H;greenventory
243687799;True;Kreuzwegstraße 2;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2010 - 2015);2011 - 2019;Holzpellets;86;10237,64375895226;8282,25380099238;3440,0;0,21679716195428314;;;;12044,286775237952;;;;;;10184,0;0,0;Pelletheizung;Mittel;5124,693749639551;12044,286775237952;35,0;0;;;11202,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;1955,3899579598815;0,0;5,687579866084588;D;greenventory
243687800;True;Ortenaustraße 21;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;33973,275901367284;27484,380204206136;4940,0;11,022440625776941;;;;;;;37748,08433485254;;;11419,0;0,0;Ölkessel;Mittel;17905,7581264973;37748,08433485254;80,0;0;;;12561,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6488,8956971611515;0,0;18,874042167426268;F;greenventory
243687801;True;Ortenaustraße 19;Elgersweier;Offenburg;77656;Mehrfachnutzung;;Vor 1919;Erdgasnetz;145;79094,8727355034;63987,75204302226;0,0;20,83474696447407;;;;;;96457,16187256514;;;;78039,0;13258,44859753204;Gaskessel;Mittel;29265,10291213625;96457,16187256514;60,0;1;;;85843,0;;;Wohn- und Bürogebäude;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;15107,12069248115;0,0;43,941595964168556;;greenventory
243687802;True;Ortenaustraße 13a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;251;35165,31864342246;28448,742782528774;4050,0;11,409192270977066;;;;;;;39072,5762704694;;;13332,0;29358,48954948209;Ölkessel;Hoch;23997,082221777044;39072,5762704694;90,0;2;;;14666,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6716,57586089369;0,0;19,536288135234702;H;greenventory
243687803;True;Ortenaustraße 13;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;251;22070,821364668573;17855,294484016875;3440,0;7,16075537609247;;;;;;;24523,134849631748;;;5021,0;14679,244774741044;Ölkessel;Hoch;15061,29719342587;24523,134849631748;90,0;1;;;5523,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4215,526880651698;0,0;12,261567424815874;H;greenventory
243687804;True;Ortenaustraße 11b;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;251;33379,289579437274;27003,845269764755;3440,0;8,792593352632258;;;;;;40706,45070663082;;;;7593,0;0,0;Gaskessel;Hoch;22778,282337335993;40706,45070663082;90,0;0;;;8352,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6375,44430967252;0,0;18,544049766354043;H;greenventory
243687805;True;Ortenaustraße 11a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1860 - 1918);Vor 1919;Heizöl;184;25526,76657063955;20651,154155647397;4050,0;8,282017598474164;;;;;;;28363,073967377277;;;7922,0;51411,679104083036;Ölkessel;Mittel;14856,547646183219;28363,073967377277;90,0;4;;;8714,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4875,612414992154;0,0;14,181536983688638;G;greenventory
243687806;True;Ortenaustraße 9;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1860 - 1918);Vor 1919;Heizöl;150;53986,97205628796;43675,46039353696;8645,0;17,515773156040094;;;;;;;59985,52450698662;;;14712,0;14679,244774741044;Ölkessel;Mittel;35925,96180086643;59985,52450698662;90,0;1;;;16183,0;;;Wohngebäude;7;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;10311,511662751;0,0;29,99276225349331;F;greenventory
243687807;True;Milchstraße 11;Elgersweier;Offenburg;77656;Mehrfachnutzung;;Vor 1919;Erdgasnetz;145;64960,84975692752;52553,327453354366;0,0;17,11163847255652;;;;;;79220,54848405796;;;;18312,0;11831,799848856215;Gaskessel;Mittel;24035,51441006318;79220,54848405796;60,0;1;;;20144,0;;;Wohn- und Bürogebäude;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;12407,522303573156;0,0;36,08936097607084;;greenventory
243687808;True;Ortenaustraße 20;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;250;32296,027257143836;26127,486051029366;3440,0;10,478266621206668;;;;;;;35884,47473015982;;;7347,0;0,0;Ölkessel;Hoch;22039,05584889093;35884,47473015982;90,0;0;;;8081,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6168,5412061144725;0,0;17,942237365079908;H;greenventory
243687809;True;Ortenaustraße 20a;Elgersweier;Offenburg;77656;Büro und Verwaltung;;Vor 1919;Erdgasnetz;64;12408,288170349624;11663,790880128647;9216,0;3,2685246887750234;;;;;;15132,058744328811;;;;18439,0;0,0;Gaskessel;Mittel;4591,066623029362;15132,058744328811;75,0;0;;;20283,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;7511,484785427727;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;620,4144085174812;124,08288170349624;7,298993041382132;;greenventory
243687810;True;Kirchstraße 16a;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Stromnetz;96;23372,82215590564;18908,613124127663;6175,0;1,9603012130759567;;;;;;;;;7539,620050292142;13210,0;0,0;Elektrische Luftwärmepumpe;Mittel;12652,399749062999;7539,620050292142;65,0;0;;;14531,0;;;Wohngebäude;5;3;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4464,2090317779775;0,0;12,984901197725355;A;greenventory
243687811;True;Kirchstraße 14;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Heizöl;114;12078,949574155798;9771,870205492041;3440,0;3,9189480840594366;;;;;;;13421,05508239533;;;5728,0;24514,746422263946;Ölkessel;Mittel;5331,547454508291;13421,05508239533;65,0;2;;;6301,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2307,0793686637576;0,0;6,710527541197666;D;greenventory
243687812;True;Milchstraße 7;Elgersweier;Offenburg;77656;Religiöse Einrichtung;;Vor 1919;Erdgasnetz;110;81044,8391496663;58352,28418775973;15638,0;21,34839665405844;;;;;;98835,169694715;;;;42151,0;12700,89373224675;Gaskessel;Niedrig;26744,79691938989;98835,169694715;75,0;1;;;46366,0;;;Religiöses Gebäude;;;Unbekannt;;;Öffentliches Gebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Öffentlicher Dienst;11346,277480953282;11346,277480953282;45,024910638703496;;greenventory
243687813;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Holzpellets;98;21599,224033066814;17473,772242751053;4940,0;0,4573953324649443;;;;25410,851803608017;;;;;;11608,0;33478,59379575441;Pelletheizung;Mittel;7923,62008680504;25410,851803608017;55,0;3;;;12769,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;4125,451790315761;0,0;11,999568907259341;D;greenventory
243687814;True;Kirchstraße 8;Elgersweier;Offenburg;77656;Mehrfachnutzung;;1979 - 1990;Erdgasnetz;145;35927,164760518914;29065,076291259804;0,0;9,46374096130742;;;;;;43813,615561608436;;;;33531,0;12113,575825729784;Gaskessel;Mittel;13293,050961391997;43813,615561608436;60,0;1;;;36885,0;;;Wohn- und Bürogebäude;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;6862,088469259113;0,0;19,959535978066064;;greenventory
243687815;True;Milchstraße 5;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Erdgasnetz;144;25255,283709427786;20431,52452092708;4050,0;6,652611318580979;;;;;;30799,126474911936;;;;9726,0;13322,191228870031;Gaskessel;Mittel;12833,581134061933;30799,126474911936;80,0;1;;;10699,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4823,759188500707;0,0;14,030713171904326;F;greenventory
243687816;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Holzpellets;113;4299,4303088833785;3478,2391198866535;2050,0;0,09104675948223626;;;;5058,153304568681;;;;;;5097,0;0,0;Pelletheizung;Mittel;1897,7326280265588;5058,153304568681;65,0;0;;;5607,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;821,1911889967253;0,0;2,388572393824099;E;greenventory
243687817;True;Milchstraße 3;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1919 - 1948);1919 - 1948;Nah-/Fernwärme;132;43421,63264375046;35128,10080879412;7410,0;11,890531198045222;;;;;;;;45706,981730263644;;13188,0;12113,575825729784;Fernwärme Übergabestation;Mittel;25460,642974902512;45706,981730263644;65,0;1;;;14506,0;;;Wohngebäude;6;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;True;False;;False;True;Privates Wohnen;8293,531834956339;0,0;24,123129246528034;E;greenventory
243687818;True;Kirchstraße 6;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1949 - 1957);1949 - 1978;Stromnetz;133;32034,648939904353;25916,030992382624;4940,0;2,686777007862946;;;;;;;;;10333,757722549792;13342,0;0,0;Elektrische Luftwärmepumpe;Mittel;18783,34433284923;10333,757722549792;65,0;0;;;14676,0;;;Wohngebäude;4;3;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6118,617947521731;0,0;17,797027188835752;A;greenventory
243687819;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;969,0;0,0;;;;;;;;;;5166,0;0,0;;;0,0;0,0;;0;;;5682,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;3710,799583175557;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687820;True;Ortenaustraße 7;Elgersweier;Offenburg;77656;Mehrfachnutzung;;Vor 1919;Erdgasnetz;145;54712,363798989696;44262,302313382665;0,0;14,412037293392409;;;;;;66722,3948768167;;;;15423,0;0,0;Gaskessel;Mittel;20243,574605626185;66722,3948768167;60,0;0;;;16966,0;;;Wohn- und Bürogebäude;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;10450,061485607031;0,0;30,395757666105386;;greenventory
243687821;True;Milchstraße 4;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1860 - 1918);Vor 1919;Erdgasnetz;183;19079,981445673788;15435,704989550095;3440,0;5,025946332031145;;;;;;23268,270055699744;;;;5921,0;0,0;Gaskessel;Mittel;11104,526405705386;23268,270055699744;90,0;0;;;6513,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3644,2764561236936;0,0;10,599989692040992;G;greenventory
243687822;True;Ortenaustraße 18;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1860 - 1918);Vor 1919;Heizöl;184;22573,745616874032;18262,16020405109;3440,0;7,3239263556969085;;;;;;;25081,93957430448;;;7005,0;82623,64532585378;Ölkessel;Mittel;13137,892979193188;25081,93957430448;90,0;6;;;7706,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4311,58541282294;0,0;12,54096978715224;G;greenventory
243687823;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1332,0;0,0;;;;;;;;;;7105,0;12700,89373224675;;;0,0;0,0;;1;;;7816,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;5104,0461235331795;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687824;True;Milchstraße 2;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1919 - 1948);1919 - 1948;Heizöl;179;41065,643560130455;33222,10564014554;4940,0;13,323519910620105;;;;;;;45628,4928445894;;;12918,0;13646,517366863898;Ölkessel;Mittel;25426,28274207499;45628,4928445894;80,0;1;;;14209,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7843,537919984917;0,0;22,814246422294698;F;greenventory
243687825;True;Ortenaustraße 16;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Heizöl;160;17554,231093717055;14201,372954817098;3440,0;5,695372754850423;;;;;;;19504,701215241173;;;6089,0;0,0;Ölkessel;Mittel;8008,72774505802;19504,701215241173;80,0;0;;;6698,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3352,858138899958;0,0;9,752350607620587;F;greenventory
243687826;True;Ortenaustraße 5;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1979 - 1983);1979 - 1990;Holzpellets;109;27999,506297319425;22651,600594531417;6175,0;0,5929307215902938;;;;32940,59564390521;;;;;;23174,0;12257,373211131973;Pelletheizung;Mittel;16786,752238271583;32940,59564390521;65,0;1;;;25491,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5347,90570278801;0,0;15,55528127628857;D;greenventory
243687827;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1458,0;0,0;;;;;;;;;;7778,0;14151,25784188715;;;0,0;0,0;;1;;;8556,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;5587,673198947062;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687828;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;929,0;0,0;;;;;;;;;;0,0;0,0;;;0,0;0,0;;0;;;0,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;3558,864692781272;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243687829;True;Ortenaustraße 10;Elgersweier;Offenburg;77656;Gastgewerbe und Gastronomie;;1949 - 1978;Erdgasnetz;133;75140,24468444496;52598,17127911147;64482,0;19,79304006321965;;;;;;91634,444737128;;;;22485,0;13402,390005967762;Gaskessel;Mittel;27801,890533244637;91634,444737128;65,0;1;;;24734,0;;;Restaurant;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;41551,18100452426;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;21039,26851164459;1502,8048936888993;41,7445803802472;;greenventory
243687830;True;Kreuzwegstraße 4;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Holzpellets;166;26031,12101783113;21059,176903425385;4050,0;0,5512472686128945;;;;30624,84825627192;;;;;;14583,0;0,0;Pelletheizung;Mittel;13719,811950430885;30624,84825627192;80,0;0;;;16041,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4971,944114405746;0,0;14,461733898795073;F;greenventory
243687831;True;Kreuzwegstraße 6;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (nach 2015);2011 - 2019;Erdgasnetz;65;13863,573333957098;11215,630827171293;4940,0;3,651868097725284;;;;;;16906,796748728168;;;;10859,0;0,0;Gaskessel;Mittel;5604,134059951755;16906,796748728168;35,0;0;;;11945,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2647,9425067858056;0,0;8,402165656943696;C;greenventory
243687832;True;Ortenaustraße 20a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1919 - 1948);1919 - 1948;Erdgasnetz;180;20314,389383736692;16434,341011442986;3440,0;5,351107447423325;;;;;;24773,6455899228;;;;10650,0;0,0;Gaskessel;Mittel;12577,896348980406;24773,6455899228;80,0;0;;;11715,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3880,0483722937083;0,0;11,285771879853717;G;greenventory
